f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,0.4077192606040992,-0.45543259797115276,0.07465176811270798,0.831962049290026,-0.5681943761540222,0.05411804214478698,1.2554203950462581,-0.4729024802244379,0.03256319794360646,1.496377638898451,-0.2746804655913474,0.03188580194362761,1.0858800167209675,-0.3564222961658521,-0.1257361406470906,1.4428838304254348,0.1181300886375479,-0.1221116966099908,1.2802535159769717,0.06625084947639034,-0.05680835285617344,1.1082954481975158,-0.08624732952494849,-0.004977944194711633,0.9826086602951486,0.06231349114201561,-0.17492069498680557,1.3321685951947626,0.4074794855773264,-0.10599371170420194,1.1756071128713022,0.32839764343140987,-0.00550850017392577,1.017621366888811,0.20319999658365934,0.036086557877314136,0.8359968320037,0.4422700847777675,-0.20010101646615522,1.1431236542179455,0.6487234498825865,-0.11248638562570754,1.0002899231641413,0.5632519818653219,0.02120364506399521,0.8466481434824787,0.4524905583926503,0.07147806957659544,0.6781128011115136,0.7461362190226677,-0.21655958444533477,0.9097685406882762,0.785635494959397,-0.10910925690898565,0.7866117579105099,0.6878920886771344,0.023780278149600084,0.6717630536130392,0.6181655108915982,0.09632810884390193,А
0.0,0.0,0.0,0.4426671981298717,-0.42331169633546123,0.08083991203820028,0.895007952206408,-0.4626750782932049,0.06636697117638406,1.3196094051535392,-0.2906409193407494,0.047837600536593354,1.5584452277119258,-0.06132026156619065,0.050354141831931466,1.109022125296246,-0.2092176920656382,-0.11257006231296991,1.4725664544838253,0.33204101334581976,-0.11769636337844362,1.3155311505097786,0.24254339611801276,-0.056237775701670725,1.1431588531198067,0.06747666928383064,-0.002922195311927806,0.9678063611700091,0.18968117179941438,-0.16544455368390676,1.3226582443585748,0.6106874250135227,-0.09911413080035368,1.1738925862169327,0.49982378060492916,0.005279493116216933,1.0232262341212508,0.34651918597833864,0.0504890913251278,0.7891749433340086,0.5455441651879824,-0.19628854724240166,1.1141020832812207,0.8142681205102774,-0.111822518948639,0.9681795846484107,0.7121853974211904,0.030719254742519415,0.8197459631980442,0.5814748064063673,0.08781725091968576,0.6052502606340286,0.8244132905934782,-0.21827088257344734,0.8677669603533429,0.9347737951766243,-0.10951588407997347,0.7406553826629432,0.8236261653284023,0.033182129670122226,0.6222019286489519,0.7372650999078438,0.1119300888115656,А
0.0,0.0,0.0,0.35818618868911034,-0.531101137057406,0.09182153508769984,0.7797700479724513,-0.722220781317058,0.0857799156970207,1.2159150985548588,-0.6804521409799914,0.0780383086731647,1.47452215203559,-0.5070972487749706,0.0900753885027724,1.0497214115777425,-0.5305404460897154,-0.1152901508895294,1.4504235407740111,-0.10799875001467059,-0.0793477677530939,1.2883641171574294,-0.14997607691516268,0.01659140302642089,1.1080663265904989,-0.27021530523988374,0.08625960495045026,0.9826276947387284,-0.09285294032870271,-0.16068959208600572,1.358282502835434,0.19779983435909326,-0.06289391296931308,1.1959357035138984,0.13532484945102483,0.05500961304079421,1.0300597331959926,0.04090848661760447,0.10293461106468747,0.8651193989715538,0.31239416514548063,-0.1775858343250329,1.1935069471267967,0.46765203484559353,-0.057840479033170425,1.0377774359263652,0.4069321384703535,0.08498515382587199,0.8716599713465283,0.3248048488086796,0.13157496871093063,0.735874827418728,0.6447280107495204,-0.18433022144354216,0.9650366014791937,0.657050384968622,-0.053717574259042764,0.8318861870832471,0.5764907112768882,0.08227309186182681,0.7094999045646065,0.5198954579596134,0.14996935723499874,А
0.0,0.0,0.0,0.26956801003668784,-0.5832862399614891,0.05138542716496276,0.658647144300474,-0.8299219375801857,0.030147112037163845,1.0567002676410866,-0.8583312199002312,0.013775177080623055,1.3106977457050872,-0.7826638442144123,0.017493704602785345,0.9056298860268097,-0.7936848172755029,-0.16261341670987883,1.3312096871372032,-0.43659501166342785,-0.16241527169433895,1.1804591835211569,-0.3842271024803336,-0.0934437025157342,0.9972394166538483,-0.46540155423274615,-0.03862491927478279,0.8987713254176926,-0.38706860696314377,-0.20588345759321067,1.2792673803348429,-0.11755728118937765,-0.14763021955067046,1.1223060690560958,-0.10544919334312443,-0.05199577549998785,0.9469270764160003,-0.17066902432056286,-0.010677787895815867,0.8549979029951418,0.020232048183664312,-0.22660015916491077,1.1545382462616105,0.16689187669292868,-0.14679897776354095,1.0041720666522616,0.1544022872929036,-0.02581921330956022,0.8341091640974632,0.10545036936517675,0.018840790087819463,0.7862300134858606,0.37649757993926986,-0.2413988972652131,0.9726967772396184,0.3877942125694238,-0.1484854962884942,0.8406932411595694,0.34975954255777325,-0.03352888864095662,0.7204082944220459,0.3124594159200003,0.02968665530285448,А
0.0,0.0,0.0,0.11455916846871335,-0.4826111834680555,0.15421904156170926,0.33132855806406447,-0.7784963012251502,0.20338296549792884,0.5206199875551182,-0.9585969211075637,0.23648098781411286,0.5945519790620971,-1.0695966818810871,0.27370548927789623,0.6270010471624583,-0.9693599390017796,0.0016687724440569167,1.0152471580747209,-0.7439667495543242,0.06843592054697238,0.9185753508408758,-0.5809245945060773,0.1485281401477798,0.7739015874146141,-0.577135776874573,0.20111361851926546,0.7258267807346759,-0.6845866922864632,-0.06720524616885373,1.0487378499478825,-0.45021364376130707,0.05212298864912852,0.9245719923259109,-0.3308476263903453,0.13988109329051104,0.7769954627261301,-0.3397867168347853,0.1706425941608794,0.7707852054484168,-0.3433354634830208,-0.10753437653491779,0.9777641015439446,-0.18053061544290622,0.023332018505730252,0.862771877399409,-0.10963307378201244,0.09825880507506682,0.7229171046233159,-0.12017744150026621,0.1040857150423001,0.7803702763675732,-0.022353254061372556,-0.134543645426814,0.8748794704840455,0.04535544999939325,-0.014492430599095732,0.7560814500035969,0.081743577522597,0.06633649634331891,0.6457528416212098,0.06740861533167997,0.10130352111451542,А
0.0,0.0,0.0,0.13823174736751642,-0.44644651682438974,0.1507233901036185,0.3428186730766652,-0.7137406181350796,0.16554918540778102,0.48043042318519175,-0.9092584329954037,0.15909998042917325,0.49405121202423935,-1.0651119892492928,0.1550578049034193,0.5872747621467417,-0.944718464905721,-0.049020717982625486,0.9736575822487985,-0.6756298432267254,-0.0021771522303198946,0.884587598669024,-0.49913703859638564,0.07593340235419546,0.7571238225641926,-0.5025311745342947,0.12124116195408856,0.6679578016731504,-0.7301171495079607,-0.1440879008742321,0.988857137693019,-0.3937627874751947,-0.04874979052473637,0.8578646979431392,-0.2610484685452961,0.03733644150564839,0.734293734816847,-0.286311941761051,0.06272633220496399,0.7092232796156833,-0.424571707872621,-0.21023245514703423,0.9248379867596501,-0.1425040869700538,-0.095572413710431,0.7872050103298709,-0.057884838430544865,-0.01428226012279271,0.670847034182862,-0.09634844196772169,-0.009901053077030394,0.7264922598732334,-0.1104229080463436,-0.2651899716136196,0.8239248479913373,0.07119987390434804,-0.15513660202788476,0.6848256516286273,0.11815759083241541,-0.07466413350450316,0.5848066598506836,0.06908082666888987,-0.04530718487186677,А
0.0,0.0,0.0,0.12736187098781732,-0.6612333048832468,0.0923942223526093,0.40512539191016494,-1.0543714086077385,0.12149751419832805,0.790195876708877,-1.259243318874601,0.15380405444084788,1.048306519580598,-1.2413432145159533,0.20835602683754376,0.780359626531682,-0.8740730113096509,-0.0002446587779683477,1.189886917225042,-0.9054917421296447,0.11824492483421502,1.0305042985744444,-0.9046787855214018,0.25091991246643625,0.8452845818592398,-0.8828218207922388,0.34124941955209626,0.8826166992680148,-0.4700796666102063,0.00358736851632178,1.1703905612718766,-0.6113162176061456,0.18059217825980006,1.0409155278851705,-0.649493919407328,0.3037031965701358,0.8909881216526422,-0.6255893900970899,0.34875537855343963,0.9028000640192209,-0.10893937983305067,0.0337174235208074,1.0838142190720255,-0.30455891754284,0.2104336380712565,0.9832019973569732,-0.33644036966553265,0.29779597047207085,0.8429926511464139,-0.30730170490957764,0.3022106180485539,0.8929414535423885,0.18337613282673934,0.07637634755335614,1.00677180667162,-0.02225534312882394,0.23521414067602398,0.9095750066430077,-0.0624988628169079,0.3249960771076827,0.7962402307669627,-0.03110591479139397,0.3583506850937263,А
0.0,0.0,0.0,0.05574929494719405,-0.7225608079381961,-0.03177223080192459,0.279489914701593,-1.1526906694959145,-0.05984600742145207,0.654181962088228,-1.374460235282472,-0.0639668127599391,0.937773680783793,-1.396550167115988,-0.037502488871173245,0.7441020318007333,-0.8352815869156254,-0.10116322317737673,1.0984028251713212,-1.115797150399223,-0.029013200259847813,0.9276320204196711,-1.1625739680842058,0.06355226277172808,0.745786017128763,-1.0904862858231892,0.12351765232785848,0.8733909660229842,-0.48399930899074334,-0.05415615723000959,1.0818579518713032,-0.862785022992584,0.057211602403249726,0.9305402291754334,-0.9209781310101126,0.13982952252372208,0.7909340028306877,-0.8550958781733107,0.16137588875756295,0.9163655934794047,-0.2103722626711329,0.007914645754627631,1.0654147958058644,-0.5911518605090205,0.10584178933477506,0.9456884118255325,-0.6364408941095613,0.17411495521623377,0.7999579038059362,-0.5747821668907774,0.17992428077612546,0.9253049561308031,-0.013411078321789232,0.07232610887863661,1.0126136053742176,-0.33580679181773776,0.1415221255619036,0.9023234162266277,-0.37584405157781664,0.19833224650139422,0.7883503850723818,-0.32743840190977597,0.22415241774740133,А
0.0,0.0,0.0,0.019136496213894797,-0.5576207867001561,0.057052542984355026,0.20581026892681267,-0.9444031083671711,0.06256272199394038,0.4366689378829269,-1.193530985415717,0.0636214239101874,0.6257957371277765,-1.2358918297675618,0.07765881915218534,0.4836498082542371,-1.082420745782546,-0.049833682397216195,0.8484472662205861,-1.0748746778504166,-0.02165080040850738,0.7825366244990543,-0.9490567576973866,0.03421031983085988,0.6487998805573503,-0.9018331483867438,0.07449586261044712,0.6316199456516054,-0.7708948202054017,-0.08232508995163311,0.9044676695824515,-0.7929055245140268,-0.011187469948418386,0.8189779858020554,-0.6989694209100116,0.04795887760800751,0.6773993294874928,-0.6387021034565946,0.06910671607441052,0.7322469354928507,-0.44158435053707484,-0.09771556911462513,0.8701981401641418,-0.5034211288526398,-0.010786482719005267,0.7874959865336681,-0.4338013425422019,0.057771781717107375,0.6584834957880207,-0.37333869450893636,0.07197113856489644,0.7829154844362188,-0.15150470528053464,-0.10885082373463775,0.8463140935131565,-0.22856200862273832,-0.022681631792068155,0.7568382416183711,-0.1765422196993967,0.05338449284654155,0.655327482637988,-0.12344424666916176,0.09401479855045365,А
0.0,0.0,0.0,0.0362501300099533,-0.5879410496960524,0.059177637818558435,0.28583099947689233,-1.0089344400046083,0.04481380361767922,0.5992276676673693,-1.2963843386873934,0.03316213115562641,0.8249188265942642,-1.4109059803533444,0.03941882673268485,0.4434205370457013,-1.1091603712012537,-0.16461550739328637,0.9103520528152247,-1.141292770143107,-0.15929564120283587,0.8333534963809162,-1.0010642817731625,-0.07803422844641474,0.6744113528866507,-0.9360239006656333,-0.01233102705759548,0.5875438747243202,-0.7819595943123212,-0.2081619276833361,0.98069424793102,-0.8258080347556889,-0.1476673125447055,0.8761144377774471,-0.7165090417404343,-0.04880907008070018,0.7244049233203548,-0.6632489835419285,-0.005141880742394378,0.7023013946423221,-0.4270004662693426,-0.22850127686031688,1.0024254621481106,-0.525239066568734,-0.15506872072210662,0.902370157103612,-0.43486167255980984,-0.04337739563042899,0.7654826841034839,-0.3705676460495344,-0.0038661444701407195,0.7726561009045454,-0.10905232929214485,-0.24052729280005475,0.9659564410030234,-0.23738368810150148,-0.15755033627613646,0.87004469822981,-0.16901782270248034,-0.05076398052604398,0.7664551021741254,-0.10831956438842492,0.006981300494972343,А
0.0,0.0,0.0,0.09275901931292758,-0.6565282598197051,-0.009068795218837038,0.348700509427757,-1.2334649131297373,-0.06165739634078288,0.6869188089551508,-1.520826853372334,-0.0959432478234335,0.9287041083078793,-1.3705749244194245,-0.10626938554525843,0.5667120755070448,-1.1399170274145944,-0.2528732636767819,1.1407727971708548,-1.1397701024017894,-0.2983513461729673,0.999358841212585,-1.1141720692313888,-0.2533487166685299,0.7957121039764697,-1.0819215726318232,-0.21160320537546584,0.693816071357514,-0.6664584742721151,-0.27285959978880975,1.2097538625383901,-0.799423329416376,-0.27418272340955946,1.055431152524176,-0.7886528590289333,-0.18655793764046893,0.8606947100669537,-0.7157128033707058,-0.13493682396788334,0.794910518522292,-0.2464797132129503,-0.27392691646762213,1.2067409871981676,-0.4441796377413387,-0.245673424724368,1.0633249497959993,-0.44882648348794274,-0.1328008502617334,0.8868343581137506,-0.3932436560505339,-0.07719366127692767,0.8626439760753485,0.10747541872245514,-0.27027104457000145,1.0867092975638422,-0.15457606440353094,-0.2234967594957853,0.9565580336003549,-0.15735737314748469,-0.12525145126575235,0.8391897020397655,-0.08493657421153082,-0.06590604450318725,А
0.0,0.0,0.0,0.33951397520171717,-0.17878989491009195,-0.06205914691663621,0.5124312654150881,-0.4460241187192141,-0.055577766321768564,0.5806505776737787,-0.7429346335869548,-0.05494000546481841,0.6352726774811223,-1.000983427293916,-0.05299401846387851,0.3114709725013109,-0.897698897368287,0.08626573937813267,0.40244199697334265,-1.2681789881778296,0.04537926468262809,0.44395364566367446,-1.494577724024066,-0.007848078509447307,0.4757488607853725,-1.6968096845943257,-0.04794075272768039,0.1786231059871666,-0.9813897419639452,0.07048375965737357,0.2694913555947197,-1.4119780548467011,0.03286607317314509,0.32089112081777627,-1.6790555714576991,-0.02826073957032327,0.3710034595717971,-1.897656533633883,-0.07212896084518716,0.03607197087512413,-0.9940503328170105,0.03268468165489175,0.09694106952836085,-1.4115969069207204,-0.020198969084692656,0.14945393547413274,-1.661151798542227,-0.07220711868260257,0.20413584046452046,-1.8709452484750617,-0.10495315423951446,-0.12327996709488799,-0.942917684360775,-0.013986395230236174,-0.07917741301146135,-1.272375334834904,-0.06535650715199251,-0.02647226018829109,-1.4746963669543784,-0.08876577050124733,0.03689617634783115,-1.664146755973958,-0.1018301442206844,В
0.0,0.0,0.0,0.3633355104185129,-0.1015350382082856,-0.04672827848586891,0.5675395364106229,-0.3434930253540441,-0.030229289281940273,0.68936545506566,-0.6062182883052679,-0.02384206828909462,0.8221457955952721,-0.7737849882462101,-0.016969831803448337,0.4278070886587085,-0.8455478395009554,0.11748145740798996,0.5451695340390506,-1.186559948215384,0.09117662354288916,0.6041841840103982,-1.4025881762686634,0.04250677758470094,0.6538861209726203,-1.6021762626833205,0.0009464081813458299,0.29468199223554753,-0.9507250513219042,0.09635559268175022,0.42112043704334884,-1.3374011640017056,0.06893896558288469,0.49473742101300533,-1.5864159367268837,0.008636816805706927,0.5648427330269339,-1.7988861889764856,-0.03615374233392991,0.14626425850821134,-0.986970674522574,0.053994373922139564,0.24002964954631245,-1.376816918809551,0.0025540797107153736,0.30317211936464256,-1.614564223987263,-0.051987639341512924,0.36769104032117134,-1.8206681918430037,-0.08617165297011208,-0.02553063575352741,-0.9645208276952422,0.004144231640763934,0.05582166325973546,-1.2689848540996367,-0.046960190393131686,0.12398725959192264,-1.451090962296802,-0.07067506972453322,0.20078412074359017,-1.6243517493175657,-0.08427331269523927,В
